time,strain,stress,temperature,type,title,medium,strain_rate,youngs,poissons,
123.9000012,0.002884037,295.2502861,,,,,,,,
124.0999992,0.002900888,295.556133,,,,,,,,
124.3000008,0.002917739,295.86199,,,,,,,,
124.4999988,0.00293469,296.2681806,,,,,,,,
124.8000012,0.002953933,296.5747693,,,,,,,,
124.9999992,0.002970783,296.8806592,,,,,,,,
125.2000008,0.002988829,297.2872141,,,,,,,,
125.3999988,0.003005678,297.5931263,,,,,,,,
125.7000012,0.003023724,297.8994051,,,,,,,,
125.8999992,0.00304147,298.2056055,,,,,,,,
126.1000008,0.003059515,298.6122123,,,,,,,,
126.2999988,0.003078357,298.9187638,,,,,,,,
126.5000004,0.003094407,299.2244914,,,,,,,,
126.7999992,0.003117137,299.5322292,,,,,,,,
127.0000008,0.003136376,299.8389346,,,,,,,,
127.1999988,0.003150133,300.1440059,,,,,,,,
127.4000004,0.003168176,300.4503734,,,,,,,,
127.6999992,0.00318901,300.8579106,,,,,,,,
127.9000008,0.003207849,301.0642213,,,,,,,,
128.0999988,0.003227885,301.4715466,,,,,,,,
128.3000004,0.00324782,301.6782072,,,,,,,,
128.4999984,0.003266659,301.984872,,,,,,,,
128.8000008,0.003289882,302.2928739,,,,,,,,
128.9999988,0.003309916,302.5999246,,,,,,,,
129.2000004,0.003329451,302.9068365,,,,,,,,
129.3999984,0.003349484,303.2139112,,,,,,,,
129.7000008,0.003370713,303.4210234,,,,,,,,
129.8999988,0.003391443,303.7283324,,,,,,,,
130.1000004,0.003412272,304.0356843,,,,,,,,
130.2999984,0.003433499,304.2428261,,,,,,,,
130.6000008,0.003455025,304.5504135,,,,,,,,
130.7999988,0.003477048,304.7578175,,,,,,,,
131.0000004,0.003498971,305.0655504,,,,,,,,
131.1999984,0.003520197,305.3730835,,,,,,,,
131.4,0.003540924,305.5801224,,,,,,,,
131.6999988,0.003563742,305.7878095,,,,,,,,
131.9000004,0.003584867,306.0953465,,,,,,,,
132.0999984,0.003606887,306.3028097,,,,,,,,
132.3,0.003629605,306.6108591,,,,,,,,
132.5999988,0.003653518,306.9192892,,,,,,,,
132.8000004,0.003675537,307.1267838,,,,,,,,
132.9999984,0.003698253,307.3345016,,,,,,,,
133.2,0.003720271,307.5420141,,,,,,,,
133.4000016,0.003743385,307.8502477,,,,,,,,
133.7000004,0.003766099,308.0579951,,,,,,,,
133.8999984,0.003788913,308.2657823,,,,,,,,
134.1,0.003812822,308.4739167,,,,,,,,
134.3000016,0.003835933,308.7821991,,,,,,,,
134.6000004,0.003860638,308.9906012,,,,,,,,
134.7999984,0.003883748,309.1985204,,,,,,,,
135,0.003908452,309.5073336,,,,,,,,
135.2000016,0.003933155,309.6153736,,,,,,,,
135.3999996,0.003956762,309.923872,,,,,,,,
135.6999984,0.003980268,310.131955,,,,,,,,
135.9,0.004003774,310.3400474,,,,,,,,
136.1000016,0.00402728,310.5481492,,,,,,,,
136.2999996,0.004054768,310.7574985,,,,,,,,
136.5999984,0.004078273,311.0660287,,,,,,,,
136.8,0.00410576,311.275402,,,,,,,,
137.0000016,0.004129263,311.4835456,,,,,,,,
137.1999996,0.004152765,311.6916986,,,,,,,,
137.4000012,0.004180251,311.9011034,,,,,,,,
137.7,0.004203752,312.0088548,,,,,,,,
137.9000016,0.004231236,312.2182782,,,,,,,,
138.0999996,0.004254736,312.4264682,,,,,,,,
138.3000012,0.004278235,312.6346676,,,,,,,,
138.6,0.004305717,312.8441225,,,,,,,,
138.8000016,0.004333099,313.0535573,,,,,,,,
138.9999996,0.004356596,313.2617866,,,,,,,,
139.2000012,0.004384076,313.3708344,,,,,,,,
139.3999992,0.004407572,313.5790811,,,,,,,,
139.7000016,0.004435051,313.7885868,,,,,,,,
139.8999996,0.004458546,313.9968531,,,,,,,,
140.1000012,0.004486023,314.1059305,,,,,,,,
140.2999992,0.004509517,314.3142141,,,,,,,,
140.6000016,0.004540875,314.5249807,,,,,,,,
140.7999996,0.004564367,314.7332848,,,,,,,,
141.0000012,0.004591841,314.8423922,,,,,,,,
141.1999992,0.004615333,315.0507136,,,,,,,,
141.4000008,0.004642706,315.2602683,,,,,,,,
141.6999996,0.004670178,315.4698654,,,,,,,,
141.9000012,0.004693667,315.5777463,,,,,,,,
142.0999992,0.004721138,315.7873619,,,,,,,,
142.3000008,0.004748508,315.8964811,,,,,,,,
142.5999996,0.004775977,316.106116,,,,,,,,
142.8000012,0.004803445,316.315762,,,,,,,,
142.9999992,0.004830813,316.4249033,,,,,,,,
143.2000008,0.004858279,316.6345685,,,,,,,,
143.3999988,0.004881765,316.8429836,,,,,,,,
143.7000012,0.00490923,316.952178,,,,,,,,
143.8999992,0.004936595,317.1618413,,,,,,,,
144.1000008,0.004964059,317.3715471,,,,,,,,
144.2999988,0.004991422,317.480732,,,,,,,,
144.6000012,0.005018884,317.6904572,,,,,,,,
144.7999992,0.005046346,317.9001933,,,,,,,,
145.0000008,0.005073707,318.0094002,,,,,,,,
145.1999988,0.005101167,318.2191557,,,,,,,,
145.4000004,0.005128527,318.3283764,,,,,,,,
145.6999992,0.005155985,318.5381512,,,,,,,,
145.9000008,0.005183443,318.6474173,,,,,,,,
146.0999988,0.0052108,318.8571797,,,,,,,,
146.3000004,0.005238256,318.9664596,,,,,,,,
146.5999992,0.005265612,319.1762413,,,,,,,,
146.8000008,0.005296946,319.2867736,,,,,,,,
146.9999988,0.0053244,319.4966071,,,,,,,,
147.2000004,0.005347875,319.6046434,,,,,,,,
147.3999984,0.005375327,319.7139564,,,,,,,,
147.7000008,0.005406658,319.9250577,,,,,,,,
147.8999988,0.005434009,320.034353,,,,,,,,
148.1000004,0.005457481,320.2429594,,,,,,,,
148.2999984,0.005488809,320.3535425,,,,,,,,
148.5,0.005516257,320.4628891,,,,,,,,
148.7999988,0.005543705,320.7733529,,,,,,,,
149.0000004,0.005567174,320.7808813,,,,,,,,
149.1999984,0.005598499,320.9920526,,,,,,,,
149.4,0.005629823,321.102672,,,,,,,,
149.6999988,0.005657168,321.2120201,,,,,,,,
149.9000004,0.005684612,321.4219757,,,,,,,,
150.0999984,0.005711956,321.5313375,,,,,,,,
150.3,0.005739398,321.7413124,,,,,,,,
150.5000016,0.00576684,321.85072,,,,,,,,
150.8000004,0.005798158,321.9613815,,,,,,,,
150.9999984,0.005825499,322.0707685,,,,,,,,
151.2,0.005852938,322.28078,,,,,,,,
151.4000016,0.005880277,322.3901808,,,,,,,,
151.7000004,0.005907715,322.4996191,,,,,,,,
151.8999984,0.005935152,322.609063,,,,,,,,
152.1,0.005962489,322.7184802,,,,,,,,
152.3000016,0.005989925,322.9285359,,,,,,,,
152.6000004,0.006021236,323.0392513,,,,,,,,
152.7999984,0.00604857,323.1486883,,,,,,,,
153,0.006076004,323.2581628,,,,,,,,
153.2000016,0.006103337,323.3676108,,,,,,,,
153.3999996,0.006126892,323.4758426,,,,,,,,
153.6999984,0.006154224,323.5853011,,,,,,,,
153.9,0.006181654,323.6947974,,,,,,,,
154.1000016,0.006201233,323.7011348,,,,,,,,
154.2999996,0.006228562,323.8106064,,,,,,,,
154.5999984,0.006259866,324.021999,,,,,,,,
154.8,0.006283319,324.1302285,,,,,,,,
155.0000016,0.006310745,324.3403846,,,,,,,,
155.1999996,0.006338171,324.4499159,,,,,,,,
155.4000012,0.006365497,324.6600591,,,,,,,,
155.7,0.006392922,324.7696042,,,,,,,,
155.9000016,0.006420246,324.8791225,,,,,,,,
156.0999996,0.006447669,325.0893255,,,,,,,,
156.3000012,0.006475091,325.1988899,,,,,,,,
156.4999992,0.006502413,325.4090799,,,,,,,,
156.8000016,0.006529834,325.5186581,,,,,,,,
156.9999996,0.006557155,325.6282095,,,,,,,,
157.2000012,0.006584574,325.8384593,,,,,,,,
157.3999992,0.006611993,325.9480568,,,,,,,,
157.6000008,0.006635437,326.0563642,,,,,,,,
157.8999996,0.006666728,326.167236,,,,,,,,
158.1000012,0.006698018,326.3787861,,,,,,,,
158.2999992,0.006725334,326.4883764,,,,,,,,
158.5000008,0.006752749,326.6986822,,,,,,,,
158.7999996,0.006784036,326.8095847,,,,,,,,
159.0000012,0.00681135,326.9191946,,,,,,,,
159.1999992,0.006838762,327.0288426,,,,,,,,
159.4000008,0.006866174,327.138496,,,,,,,,
159.5999988,0.006893485,327.2481225,,,,,,,,
159.9000012,0.006924768,327.4597498,,,,,,,,
160.0999992,0.006952178,327.5694229,,,,,,,,
160.3000008,0.006983459,327.6803707,,,,,,,,
160.4999988,0.007010767,327.7900227,,,,,,,,
160.8000012,0.007038174,328.0004191,,,,,,,,
160.9999992,0.007069452,328.1113881,,,,,,,,
161.2000008,0.007096758,328.2210598,,,,,,,,
161.3999988,0.007124163,328.4314846,,,,,,,,
161.6000004,0.007155439,328.4417567,,,,,,,,
161.8999992,0.007182842,328.6521988,,,,,,,,
162.1000008,0.007214116,328.7632013,,,,,,,,
162.2999988,0.007241418,328.9736308,,,,,,,,
162.5000004,0.00727269,329.0846486,,,,,,,,
162.7999992,0.007300089,329.1943982,,,,,,,,
163.0000008,0.00733136,329.3054283,,,,,,,,
163.1999988,0.007358659,329.4151566,,,,,,,,
163.4000004,0.007386056,329.6256645,,,,,,,,
163.5999984,0.007417324,329.7367158,,,,,,,,
163.9000008,0.00744462,329.8464638,,,,,,,,
164.0999988,0.007472015,329.95625,,,,,,,,
164.3000004,0.00750328,330.0673194,,,,,,,,
164.4999984,0.007534544,330.1783951,,,,,,,,
164.8000008,0.007561936,330.2881987,,,,,,,,
164.9999988,0.007593099,330.500016,,,,,,,,
165.2000004,0.00762049,330.6098338,,,,,,,,
165.3999984,0.007651751,330.720937,,,,,,,,
165.6,0.00767914,330.8307662,,,,,,,,
165.8999988,0.007710398,330.9418817,,,,,,,,
166.1000004,0.007737687,331.0516895,,,,,,,,
166.2999984,0.007768943,331.263597,,,,,,,,
166.5,0.007796329,331.3734518,,,,,,,,
166.7999988,0.007827584,331.4845949,,,,,,,,
167.0000004,0.00785487,331.6952168,,,,,,,,
167.1999984,0.007886123,331.7055834,,,,,,,,
167.4,0.007913505,331.8154611,,,,,,,,
167.6000016,0.007944757,331.9266285,,,,,,,,
167.9000004,0.007972039,332.1372851,,,,,,,,
168.0999984,0.008003288,332.2484678,,,,,,,,
168.3,0.008034536,332.3596569,,,,,,,,
168.5000016,0.008061915,332.4695661,,,,,,,,
168.8000004,0.008093162,332.5807674,,,,,,,,
168.9999984,0.00812044,332.690655,,,,,,,,
169.2,0.008151685,332.902687,,,,,,,,
169.4000016,0.00817906,332.9118005,,,,,,,,
169.5999996,0.008210303,333.0230262,,,,,,,,
169.8999984,0.008237677,333.2337969,,,,,,,,
170.1,0.008268819,333.2441746,,,,,,,,
170.3000016,0.008300059,333.4562522,,,,,,,,
170.4999996,0.008327431,333.5662158,,,,,,,,
170.7999984,0.008354801,333.6761848,,,,,,,,
171,0.008386039,333.7874503,,,,,,,,
171.2000016,0.008413309,333.8973977,,,,,,,,
171.3999996,0.008444544,334.1095234,,,,,,,,
171.6000012,0.008471912,334.2195181,,,,,,,,
171.9,0.008503146,334.3308111,,,,,,,,
172.1000016,0.008530412,334.440784,,,,,,,,
172.2999996,0.00856561,334.5534161,,,,,,,,
172.5000012,0.008592875,334.6634008,,,,,,,,
172.8,0.008624105,334.7747187,,,,,,,,
173.0000016,0.008651468,334.884748,,,,,,,,
173.1999996,0.008682696,334.9960781,,,,,,,,
173.4000012,0.008709958,335.2069604,,,,,,,,
173.5999992,0.008741184,335.3183058,,,,,,,,
173.9000016,0.00877241,335.4296575,,,,,,,,
174.0999996,0.008799768,335.5397184,,,,,,,,
174.3000012,0.008830992,335.6510823,,,,,,,,
174.4999992,0.008862214,335.7624525,,,,,,,,
174.8000016,0.008889471,335.8724974,,,,,,,,
174.9999996,0.008920692,335.9838798,,,,,,,,
175.2000012,0.008948047,336.0939694,,,,,,,,
175.3999992,0.008979265,336.205364,,,,,,,,
175.6000008,0.009010483,336.316765,,,,,,,,
175.8999996,0.009037736,336.4268386,,,,,,,,
176.1000012,0.009068952,336.5382517,,,,,,,,
176.2999992,0.009100168,336.6496711,,,,,,,,
176.5000008,0.009131382,336.7610968,,,,,,,,
176.7999996,0.00915873,336.871227,,,,,,,,
177.0000012,0.009185979,337.0822522,,,,,,,,
177.1999992,0.009217191,337.1936992,,,,,,,,
177.4000008,0.009244537,337.3038491,,,,,,,,
177.5999988,0.009275747,337.4153083,,,,,,,,
177.9000012,0.009306956,337.5267738,,,,,,,,
178.0999992,0.0093343,337.5360032,,,,,,,,
178.3000008,0.009365407,337.7483852,,,,,,,,
178.4999988,0.009396613,337.8598692,,,,,,,,
178.8000012,0.009427818,337.9713595,,,,,,,,
178.9999992,0.009455159,338.08155,,,,,,,,
179.2000008,0.009482499,338.191746,,,,,,,,
179.3999988,0.009513701,338.3032544,,,,,,,,
179.6000004,0.00954094,338.4134283,,,,,,,,
179.8999992,0.009572141,338.5249489,,,,,,,,
180.1000008,0.00960334,338.6364758,,,,,,,,
180.2999988,0.009634538,338.7480091,,,,,,,,
180.5000004,0.009661873,338.8582397,,,,,,,,
180.7999992,0.00969307,339.0707592,,,,,,,,
181.0000008,0.009720304,339.0799937,,,,,,,,
181.1999988,0.009751499,339.1915513,,,,,,,,
181.4000004,0.009782693,339.4040983,,,,,,,,
181.5999984,0.009810024,339.4133746,,,,,,,,
181.9000008,0.009841216,339.6259397,,,,,,,,
182.0999988,0.009868446,339.7361797,,,,,,,,
182.3000004,0.009903597,339.8491172,,,,,,,,
182.4999984,0.009934786,339.9607154,,,,,,,,
182.8000008,0.009962212,340.0710404,,,,,,,,
182.9999988,0.009992904,340.1824824,,,,,,,,
183.2000004,0.010020625,340.2929199,,,,,,,,
183.3999984,0.010051316,340.404374,,,,,,,,
183.7000008,0.010082995,340.5161714,,,,,,,,
183.8999988,0.010109724,340.5252731,,,,,,,,
184.1000004,0.010141402,340.7380989,,,,,,,,
184.2999984,0.010172088,340.7485552,,,,,,,,
184.5,0.010199805,340.96005,,,,,,,,
184.7999988,0.01023049,340.9705125,,,,,,,,
185.0000004,0.010262163,341.082344,,,,,,,,
185.1999984,0.010289877,341.1928311,,,,,,,,
185.4,0.0103166,341.302986,,,,,,,,
185.6000016,0.010348271,341.4148358,,,,,,,,
185.9000004,0.010378952,341.526354,,,,,,,,
186.0999984,0.010410621,341.6382165,,,,,,,,
186.3,0.010437341,341.7483944,,,,,,,,
186.5000016,0.010469008,341.8602692,,,,,,,,
186.8000004,0.010499685,341.971812,,,,,,,,
186.9999984,0.010527392,342.0823455,,,,,,,,
187.2,0.010558067,342.1939004,,,,,,,,
187.4000016,0.010585772,342.3044454,,,,,,,,
187.5999996,0.010616446,342.4160124,,,,,,,,
187.8999984,0.01064415,342.5265689,,,,,,,,
188.1,0.010674821,342.638148,,,,,,,,
188.3000016,0.010706481,342.7500724,,,,,,,,
188.4999996,0.01073715,342.861664,,,,,,,,
188.7999984,0.010764851,342.9722439,,,,,,,,
189,0.010795518,343.0838476,,,,,,,,
189.2000016,0.010823217,343.194439,,,,,,,,
189.3999996,0.010853883,343.3060548,,,,,,,,
189.6000012,0.01088158,343.4166577,,,,,,,,
189.9,0.010912244,343.5282856,,,,,,,,
190.1000016,0.010943897,343.6402596,,,,,,,,
190.2999996,0.010974559,343.7519,,,,,,,,
190.5000012,0.011006209,343.8638867,,,,,,,,
190.8,0.011032913,343.9741788,,,,,,,,
191.0000016,0.011060605,344.0848166,,,,,,,,
191.1999996,0.01109522,344.1978428,,,,,,,,
191.4000012,0.01112291,344.3084925,,,,,,,,
191.7,0.011157523,344.421532,,,,,,,,
191.9000016,0.011185212,344.5321936,,,,,,,,
192.0999996,0.011216855,344.644224,,,,,,,,
192.3000012,0.011243554,344.7545563,,,,,,,,
192.4999992,0.011275195,344.866599,,,,,,,,
192.8000016,0.011301892,344.9769426,,,,,,,,
192.9999996,0.011333532,344.9878578,,,,,,,,
193.2000012,0.011360228,345.1993525,,,,,,,,
193.3999992,0.011391866,345.2102741,,,,,,,,
193.6000008,0.011418559,345.3206376,,,,,,,,
193.8999996,0.011450196,345.432714,,,,,,,,
194.1000012,0.011480842,345.5444552,,,,,,,,
194.2999992,0.011512476,345.6565443,,,,,,,,
194.5000008,0.011543121,345.768298,,,,,,,,
194.7999996,0.011570799,345.8790322,,,,,,,,
195.0000012,0.011601442,345.990798,,,,,,,,
195.1999992,0.011629119,346.1015437,,,,,,,,
195.4000008,0.01165976,346.2133216,,,,,,,,
195.5999988,0.011687435,346.3240788,,,,,,,,
195.9000012,0.011718074,346.4358688,,,,,,,,
196.0999992,0.011749701,346.6491894,,,,,,,,
196.3000008,0.011780339,346.65981,,,,,,,,
196.4999988,0.011811963,346.6707732,,,,,,,,
196.8000012,0.011838646,346.7812143,,,,,,,,
196.9999992,0.011870269,346.8933748,,,,,,,,
197.2000008,0.011897938,347.0041701,,,,,,,,
197.3999988,0.011928571,347.116,,,,,,,,
197.7000012,0.011959203,347.2278361,,,,,,,,
197.8999992,0.01198687,347.3386488,,,,,,,,
198.1000008,0.012018488,347.5520494,,,,,,,,
198.2999988,0.012049117,347.663907,,,,,,,,
198.5000004,0.012080733,347.674899,,,,,,,,
198.7999992,0.01211136,347.786766,,,,,,,,
199.0000008,0.012139023,347.8976081,,,,,,,,
199.1999988,0.012169649,348.0094872,,,,,,,,
199.4000004,0.012201261,348.1217164,,,,,,,,
199.5999984,0.012227933,348.232232,,,,,,,,
199.9000008,0.012255592,348.3430971,,,,,,,,
200.0999988,0.012282263,348.4536236,,,,,,,,
200.3000004,0.012313872,348.565877,,,,,,,,
200.4999984,0.012344492,348.6777924,,,,,,,,
200.8000008,0.012372148,348.7886805,,,,,,,,
200.9999988,0.012402767,348.900608,,,,,,,,
201.2000004,0.012434372,349.0128864,,,,,,,,
201.3999984,0.012464988,349.0235721,,,,,,,,
201.6,0.012492641,349.1344808,,,,,,,,
201.8999988,0.012523256,349.2464298,,,,,,,,
202.1000004,0.012554857,349.35873,,,,,,,,
202.2999984,0.01258547,349.4706915,,,,,,,,
202.5,0.012613119,349.5816236,,,,,,,,
202.7999988,0.01264373,349.6935972,,,,,,,,
203.0000004,0.012675328,349.7046468,,,,,,,,
203.1999984,0.012705937,349.8166298,,,,,,,,
203.4,0.012733583,349.9275825,,,,,,,,
203.6000016,0.01276419,350.0395776,,,,,,,,
203.9000004,0.012791835,350.1505418,,,,,,,,
204.0999984,0.012823427,350.2628948,,,,,,,,
204.3,0.012854032,350.3749083,,,,,,,,
204.5000016,0.012885623,350.487274,,,,,,,,
204.8000004,0.012916225,350.5993,,,,,,,,
204.9999984,0.012943866,350.7102936,,,,,,,,
205.2,0.012974466,350.7210258,,,,,,,,
205.4000016,0.013006053,350.8334133,,,,,,,,
205.7000004,0.013036652,350.9454608,,,,,,,,
205.8999984,0.013064289,351.056475,,,,,,,,
206.1,0.013094887,351.1685346,,,,,,,,
206.3000016,0.01312647,351.2809471,,,,,,,,
206.4999996,0.013153117,351.391632,,,,,,,,
206.7999984,0.013184699,351.5040568,,,,,,,,
207,0.013215292,351.616141,,,,,,,,
207.2000016,0.013242924,351.7271901,,,,,,,,
207.3999996,0.013273516,351.8392864,,,,,,,,
207.6999984,0.013305093,351.9517362,,,,,,,,
207.9,0.013335683,352.063845,,,,,,,,
208.1000016,0.013367259,352.1763075,,,,,,,,
208.2999996,0.013397847,352.2884288,,,,,,,,
208.5000012,0.013425474,352.2981616,,,,,,,,
208.8,0.01345606,352.4102919,,,,,,,,
209.0000016,0.013487632,352.5227762,,,,,,,,
209.1999996,0.013518216,352.634919,,,,,,,,
209.4000012,0.013545839,352.746024,,,,,,,,
209.5999992,0.013576422,352.8581789,,,,,,,,
209.9000016,0.013604044,352.8679257,,,,,,,,
210.0999996,0.013634625,352.9800896,,,,,,,,
210.3000012,0.013666191,353.092608,,,,,,,,
210.4999992,0.013700715,353.206178,,,,,,,,
210.8000016,0.013728334,353.3173155,,,,,,,,
210.9999996,0.013758911,353.4295044,,,,,,,,
211.2000012,0.013786528,353.5406534,,,,,,,,
211.3999992,0.013817103,353.6528544,,,,,,,,
211.6000008,0.013848663,353.664016,,,,,,,,
211.8999996,0.013879236,353.7762264,,,,,,,,
212.1000012,0.01390685,353.887396,,,,,,,,
212.2999992,0.013941366,354.0010149,,,,,,,,
212.5000008,0.013968978,354.1121964,,,,,,,,
212.7999996,0.013999547,354.2244314,,,,,,,,
213.0000012,0.014027158,354.3356244,,,,,,,,
213.1999992,0.014057726,354.4478715,,,,,,,,
213.4000008,0.014089278,354.4590555,,,,,,,,
213.5999988,0.014119844,354.571312,,,,,,,,
213.9000012,0.014147451,354.6825256,,,,,,,,
214.0999992,0.014181959,354.7961934,,,,,,,,
214.3000008,0.014209564,354.9074189,,,,,,,,
214.4999988,0.014241112,354.9186157,,,,,,,,
214.8000012,0.01426773,355.0295,,,,,,,,
214.9999992,0.014299276,355.1421402,,,,,,,,
215.2000008,0.014329836,355.2544366,,,,,,,,
215.3999988,0.01436138,355.3670895,,,,,,,,
215.6000004,0.014387995,355.4779968,,,,,,,,
215.8999992,0.014419537,355.590662,,,,,,,,
216.1000008,0.01444615,355.7015806,,,,,,,,
216.2999988,0.014481633,355.8156609,,,,,,,,
216.5000004,0.014508245,355.9265912,,,,,,,,
216.7999992,0.014543725,355.93922,,,,,,,,
217.0000008,0.014566393,356.0487557,,,,,,,,
217.1999988,0.014601872,356.162859,,,,,,,,
217.4000004,0.01462848,356.2738096,,,,,,,,
217.5999984,0.014660015,356.3865216,,,,,,,,
217.9000008,0.014690563,356.3974088,,,,,,,,
218.0999988,0.014718155,356.5087251,,,,,,,,
218.3000004,0.014752643,356.6225068,,,,,,,,
218.4999984,0.014784174,356.735241,,,,,,,,
218.8000008,0.014810777,356.8462236,,,,,,,,
218.9999988,0.014842306,356.9589701,,,,,,,,
219.2000004,0.014868908,356.968466,,,,,,,,
219.3999984,0.014900435,357.0812216,,,,,,,,
219.6,0.014927035,357.1922241,,,,,,,,
219.8999988,0.014958561,357.304992,,,,,,,,
220.1000004,0.0149891,357.315904,,,,,,,,
220.2999984,0.015020623,357.4286814,,,,,,,,
220.5,0.015051161,357.541113,,,,,,,,
220.7999988,0.015078742,357.6524939,,,,,,,,
221.0000004,0.015109278,357.7649376,,,,,,,,
221.1999984,0.015140797,357.87774,,,,,,,,
221.4,0.015171331,357.9901962,,,,,,,,
221.6000016,0.015198909,358.000069,,,,,,,,
221.9000004,0.015229441,358.1125342,,,,,,,,
222.0999984,0.015257018,358.2239472,,,,,,,,
222.3,0.015291487,358.3378361,,,,,,,,
222.5000016,0.015323001,358.450673,,,,,,,,
222.8000004,0.015350575,358.460557,,,,,,,,
222.9999984,0.015381102,358.57305,,,,,,,,
223.2,0.015411628,358.6855492,,,,,,,,
223.4000016,0.0154392,358.7969947,,,,,,,,
223.5999996,0.015470709,358.8083003,,,,,,,,
223.8999984,0.015497294,358.9194012,,,,,,,,
224.1,0.015528802,359.032275,,,,,,,,
224.3000016,0.015559323,359.1448016,,,,,,,,
224.4999996,0.015590829,359.2576881,,,,,,,,
224.7999984,0.015617411,359.368812,,,,,,,,
225,0.015648915,359.4817108,,,,,,,,
225.2000016,0.015675495,359.4912661,,,,,,,,
225.3999996,0.015706997,359.604174,,,,,,,,
225.6000012,0.015737513,359.7167342,,,,,,,,
225.9,0.015765076,359.828238,,,,,,,,
226.1000016,0.01579559,359.9408103,,,,,,,,
226.2999996,0.015831025,360.0551608,,,,,,,,
226.5000012,0.015857601,360.166328,,,,,,,,
226.8,0.015889097,360.177672,,,,,,,,
227.0000016,0.015915671,360.2888478,,,,,,,,
227.1999996,0.015947165,360.4018025,,,,,,,,
227.4000012,0.015977674,360.5144088,,,,,,,,
227.5999992,0.016001294,360.522924,,,,,,,,
227.9000016,0.016035738,360.6369585,,,,,,,,
228.0999996,0.016063292,360.748515,,,,,,,,
228.3000012,0.016097733,360.8625628,,,,,,,,
228.4999992,0.016129222,360.975552,,,,,,,,
228.8000016,0.01615579,360.9851424,,,,,,,,
228.9999996,0.016187276,361.0981407,,,,,,,,
229.2000012,0.016217778,361.21079,,,,,,,,
229.3999992,0.016245327,361.322379,,,,,,,,
229.6000008,0.016275827,361.4350404,,,,,,,,
229.8999996,0.01630731,361.5480637,,,,,,,,
230.1000012,0.016334857,361.5580233,,,,,,,,
230.2999992,0.016369289,361.6721232,,,,,,,,
230.5000008,0.01639585,361.885036,,,,,,,,
230.7999996,0.01642733,361.896428,,,,,,,,
231.0000012,0.016457824,362.0091234,,,,,,,,
231.1999992,0.016489301,362.1221812,,,,,,,,
231.4000008,0.016516843,362.1321548,,,,,,,,
231.5999988,0.016547335,362.2448655,,,,,,,,
231.9000012,0.016578809,362.3579388,,,,,,,,
232.0999992,0.016609299,362.470662,,,,,,,,
232.3000008,0.016640771,362.48207,,,,,,,,
232.4999988,0.016671259,362.5948026,,,,,,,,
232.8000012,0.016698796,362.7064713,,,,,,,,
232.9999992,0.016729282,362.819216,,,,,,,,
233.2000008,0.016756817,362.8292064,,,,,,,,
