strain,strain_intervals,g14_phi_1,g14_Phi,g14_phi_2,g72_phi_1,g72_Phi,g72_phi_2,g95_phi_1,g95_Phi,g95_phi_2,g101_phi_1,g101_Phi,g101_phi_2,g207_phi_1,g207_Phi,g207_phi_2,g240_phi_1,g240_Phi,g240_phi_2,g262_phi_1,g262_Phi,g262_phi_2,g287_phi_1,g287_Phi,g287_phi_2,stress,average_strain,average_stress
0.0377,0.0377,1.2869456656412162,2.2288663371114312,4.234545828824689,0.11584033555749679,2.8926364572537375,1.9441824353180293,1.7160421026133916,1.994041263574378,3.443133894015975,1.5883027781577033,2.444569418947061,3.4781727852094964,1.9841837433840535,1.8851435165336907,3.8075888545395005,2.361706062721506,2.404897031965153,3.7487217824563683,1.4037417304733584,2.412193754814751,3.8609292096524084,2.160382636176684,2.385072816933581,3.691355923850083,433.72058424364974,0.0377,433.72058424364974
0.0406,0.0406,1.2877712306102713,2.2292218925779026,4.2353956497475584,0.11491122864288104,2.892835253700038,1.941843737251326,1.7171822366922016,1.9931585692323073,3.4423395121385987,1.5872216270412918,2.4452823021794527,3.4789273976687363,1.984675082412697,1.8841629040485408,3.8067962587887654,2.3626361278387797,2.4043533024481407,3.7481199546307127,1.4059870980548796,2.41418763186182,3.862462570943125,2.1608484792646294,2.385429000420311,3.689898353414455,439.76899068924996,0.0406,439.76899068924996
0.0435,0.0435,1.288540059284052,2.229514729647997,4.236260327484717,0.11374623202307374,2.893038456604746,1.9393578239534959,1.718361384350855,1.9922364853084267,3.4415382255873044,1.5860791762926902,2.4460009499188335,3.479702426543442,1.9851890437885262,1.883126639776219,3.805984567336884,2.363562433961155,2.4038060012364064,3.7475041235150495,1.408225100652301,2.416137865345481,3.864041314146715,2.1612447324060238,2.3857815185642597,3.6884262963133967,446.1508290462892,0.0435,446.1508290462892
0.0464,0.0464,1.2892934211266316,2.2297242171265856,4.237124107280335,0.11213743629609838,2.8932444283360996,1.936631825722702,1.7195525087599142,1.9912549741817338,3.4406872335875214,1.5848059555162526,2.4467202933328256,3.4804852352004017,1.9857101674527309,1.8820179034742317,3.805106707626222,2.364479443430767,2.4032137421208724,3.7468623171542044,1.4104399581024278,2.4180396086099303,3.8656181492207033,2.161553343874324,2.3861302786014718,3.686850735640445,452.60337213214586,0.0464,452.60337213214586
0.0493,0.0493,1.2900178985684143,2.229972950309627,4.238027549571538,0.11093354688256314,2.893468269705069,1.9340426301980276,1.7208195674479076,1.9902999337038878,3.4398700144574734,1.583656231230978,2.4474518841669792,3.4812753198924353,1.9862229961083673,1.8810020894472308,3.8042389721267256,2.3653691115386315,2.402610957021226,3.746231879284021,1.4126433001180665,2.4199625592518244,3.8672196531801015,2.1619027725093765,2.386474183388773,3.685312434504021,459.0606249289957,0.0493,459.0606249289957
0.052199999999999996,0.052199999999999996,1.2908336073863915,2.230194290687938,4.23901661593325,0.10939297886324464,2.893677246760233,1.9311690693101953,1.7221961954552814,1.9892674848787506,3.4389861447769863,1.5823275388203855,2.4482374216634843,3.4821340276778012,1.9867782465137607,1.8798824146188218,3.803273811494228,2.3661986257531726,2.401898011301675,3.7454895834271458,1.4149382089504867,2.421938197858453,3.86887237737996,2.1622347480654374,2.386815152078778,3.683645387542697,464.6939606103655,0.052199999999999996,464.6939606103655
0.055099999999999996,0.055099999999999996,1.291630913754298,2.2303971482487763,4.239959525742033,0.1078693884261139,2.8938692914543287,1.9284336053315652,1.7234992571009824,1.9882747721673966,3.4381390418954303,1.5810276440275923,2.4489869504769652,3.482947095505197,1.987298980636405,1.87881651896327,3.8023513106703635,2.3669821403266424,2.4012112866998385,3.7447751182405757,1.4171060930424673,2.423813729940081,3.8704218923878186,2.162543581451184,2.387136799183309,3.6820607262300302,469.7165003693189,0.055099999999999996,469.7165003693189
0.057999999999999996,0.057999999999999996,1.2924291259721976,2.2306014189902705,4.240882414068948,0.10661038575965522,2.894059687642477,1.9258199154638485,1.7247477744093545,1.987331129093264,3.4373380698071623,1.5798232915485444,2.449719117086733,3.483734958438738,1.9878002778049508,1.877799677627746,3.801464830234093,2.3677782594498886,2.400565211324699,3.744092281536418,1.4192159037256715,2.425634242388797,3.871950920599608,2.1629045312852564,2.3874562328560214,3.6805590104842034,474.63943961014394,0.057999999999999996,474.63943961014394
0.060899999999999996,0.060899999999999996,1.2931393574982781,2.2308303791586974,4.2417879168661985,0.10545636102433256,2.8942586550012717,1.9234065637919553,1.7260122804908862,1.9864322889661576,3.436576174897732,1.5787220731648328,2.450437419487966,3.4845359597201915,1.9883016777581295,1.8768464451995908,3.800637398903099,2.368565536717683,2.399926065223318,3.743436364727794,1.4213042436545287,2.4274658923528265,3.873496297970152,2.163252491505887,2.387771834764767,3.6790679194518576,480.45255379839045,0.060899999999999996,480.45255379839045
0.0638,0.0638,1.2938316858109087,2.2310231889507968,4.242698861097824,0.10424452027562225,2.8944770441174423,1.9208425035598333,1.7272809380507383,1.9854765384609137,3.4357728329098736,1.5775140976863735,2.4511795501705045,3.4853680300714807,1.9888103511410422,1.8758248869302812,3.799774999888025,2.3693860286488952,2.3992545964135883,3.7427621991991895,1.4234520473426722,2.4293502015987327,3.8751042554324706,2.1635618278015,2.3880865606037887,3.6774767575333436,487.691180388324,0.0638,487.691180388324
0.0667,0.0667,1.2944828100785242,2.2311582866156736,4.243572509650215,0.10298857832374891,2.8946981938946563,1.918271972932135,1.7284960777034328,1.9845234191950945,3.4349741932286473,1.5762669066513288,2.451901263667025,3.4861818938759894,1.9893058235080177,1.8747893408097123,3.7989166695378476,2.3701879643452,2.39857733048317,3.742092554082726,1.425537868285833,2.431170921017738,3.8766622898044663,2.1638541030280383,2.3883830823081946,3.6758954573162987,494.69833439259924,0.0667,494.69833439259924
0.0696,0.0696,1.2951031112091183,2.2313053008339447,4.244420914237976,0.1018812731938978,2.8949081369117575,1.9158955035810479,1.7297053737999994,1.9836012339658717,3.4342126249440237,1.5750903343496447,2.4526114361514075,3.4869812987092947,1.989812888558712,1.8738058907607615,3.798096183569176,2.3709745561609092,2.3979163636827665,3.7414592674912206,1.4275855962585713,2.432942791470118,3.8781816267746927,2.1641458156715094,2.388656446283152,3.674405742548685,502.01880257487795,0.0696,502.01880257487795
0.0725,0.0725,1.295771612767756,2.2314841277992246,4.2453404392375,0.10059881228095595,2.8951194585164846,1.913323224101615,1.7310249279452092,1.9826243805991097,3.433389517562109,1.573799196209443,2.4533606836825963,3.4878171827022006,1.9903452671423791,1.872776159649381,3.7971938055066152,2.371783074263351,2.397229274995269,3.740786443256633,1.4297532009027376,2.4348074555730954,3.8797537934305137,2.164475126343672,2.388977588563355,3.6728221340136447,509.6846560573108,0.0725,509.6846560573108
0.0754,0.0754,1.296462398535012,2.2316722901223365,4.246231472406156,0.099361037852675,2.895323731215107,1.910763809628102,1.7323661089076972,1.981633831035995,3.43255059172732,1.5724823791073703,2.454091070547132,3.4886282113407883,1.9908948606183476,1.8717391347304577,3.7962904211784525,2.3726124012220153,2.3965476719442136,3.740115637161802,1.4319121409304385,2.436658637908704,3.881301543919156,2.1648154862525892,2.389297068580595,3.6712376260089545,516.7661834032367,0.0754,516.7661834032367
0.0783,0.0783,1.2971222805811242,2.231875703183487,4.247072630427775,0.09824817675605788,2.8955105500478164,1.9083777483636968,1.7336729540889464,1.980672852261127,3.4317271284216586,1.5712079110174328,2.4547706955028037,3.4893853232947913,1.9914356173647316,1.8707490366512283,3.7954381287962287,2.3734139840046167,2.395898174195803,3.73948547398272,1.433977475622252,2.4384457657157195,3.882777906657494,2.1651120033567213,2.3895851042250644,3.6697027725397904,522.4068309580664,0.0783,522.4068309580664
